Project, Author, org.andretro.browser.FileWrapper, LibRetro.SystemInfo, org.andretro.Menu, org.andretro.input.view.InputGroup$InputHandler, org.w3c.dom.NodeList, WindowManager, com.retroarch.browser.AdapterView, android.content.pm.ApplicationInfo, org.retroarch.browser.ListView, preliminary, java.util.Stack, org.andretro.input.view.InputGroup.Handler, com.google.android.gms.location.LocationClient, org.andretro.browser.AdapterView, android.widget.TextView, LayoutInflater, java.util.List, java.util.concurrent.BlockingQueue, com.retroarch.browser.ListView, android.app.Activity, android.view.View, org.andretro.settings.KeyEvent, org.andretro.QuestionDialog, com.retroarch.browser.HistorySelection, java.util.HashMap, Intent, InstalledCoreInfoFragment, org.retroarch.browser.preferences.util.KeyBindPreference, android.content.Intent, android.content.Context, org.andretro.system.GL10, android.view.MenuItem, PopupMenuAbstract, com.retroarch.browser.preferences.util.ConfigFile, android.media.AudioManager, java.io.BufferedReader, com.retroarch.browser.FileWrapper, AlertDialog, ConfigFile, java.lang.CharSequence, org.andretro.emulator.ModuleInfo, CommandQueue.BaseCommand, com.retroarch.browser.CoreSelection, Display, android.view.Display, org.retroarch.browser.ViewGroup, android.graphics.SurfaceTexture, org.andretro.input.view.MotionEvent, org.retroarch.browser.Context, java.io.BufferedWriter, org.retroarch.browser.IconAdapter, android.view.WindowManager, java.nio.FloatBuffer, org.retroarch.browser.PopupMenu, java.lang.reflect.Array, org.andretro.system.video.Point, boolean, android.view.KeyEvent$KeyEvent, java.io.DataInputStream, org.andretro.MenuItem, org.andretro.ModuleInfo, org.andretro.emulator.Doodads, com.retroarch.browser.dirfragment.DirectoryFragment, TextView, android.hardware.Camera, android.preference.Preference, org.andretro.Bundle, android.widget.ImageView, org.retroarch.browser.KeyBindPreference, com.retroarch.browser.Context, android.widget.AdapterView.OnItemClickListener, com.retroarch.browser.preferences.fragments.util.PreferenceListFragment, PopupMenu, java.util.ArrayList, PreferenceCategory, MainMenuFragment, com.retroarch.browser.coremanager.CoreManagerListItem, java.lang.reflect.Constructor, org.retroarch.browser.Menu, org.andretro.browser.IconAdapterItem, com.retroarch.browser.View, com.retroarch.browser.Bundle, org.andretro.input.view.Context, Option, org.andretro.settings.ModuleInfo, org.retroarch.browser.Activity, org.retroarch.browser.MenuItem, HoneycombPopupMenu.OnMenuItemClickListener, com.retroarch.browser.dirfragment.AdapterView, org.andretro.emulator.CommandQueue, org.retroarch.browser.FileWrapper, org.andretro.browser.Menu, SharedPreferences.Editor, AssetExtractor, android.content.res.AssetManager, org.retroarch.browser.HistoryWrapper, org.andretro.emulator.Activity, com.retroarch.fileio.FileArrayAdapter, core, org.andretro.system.CommandQueue.BaseCommand, android.widget.PopupMenu, org.retroarch.browser.Bundle, android.os.Handler, java.lang.reflect.Method, java.lang.Class, android.content.DialogInterface, java.lang.Runnable, android.os.Message, org.retroarch.browser.IconAdapterItem, ImageView, android.graphics.SurfaceTexture.OnFrameAvailableListener, com.retroarch.browser.coremanager.fragments.InstalledCoreInfoFragment$CoreInfoAdapter, org.andretro.browser.ModuleWrapper, org.andretro.browser.View, com.google.android.gms.location.LocationRequest, Doodads.Device, org.andretro.settings.Bundle, MenuInflater, java.nio.ByteBuffer, org.retroarch.browser.ConfigFile, Doodads, java.io.File, android.support.v4.app.FragmentTransaction, org.andretro.settings.AttributeSet, org.andretro.input.view.AttributeSet, android.opengl.GLSurfaceView, RelativeLayout, android.support.v7.app.ActionBar.Tab, org.retroarch.browser.View, org.andretro.WindowManager, float, android.view.Menu, org.andretro.system.CommandQueue$BaseCommand, com.retroarch.browser.preferences.util.KeyBindPreference, java.util.Map, org.libretro.LibRetro$VideoFrame, org.andretro.system.Context, org.andretro.browser.ViewGroup, long, org.retroarch.browser.Intent, LibRetro.AVInfo, com.retroarch.browser.ModuleWrapper, org.andretro.browser.IconAdapter, javax.microedition.khronos.opengles.GL10, com.google.android.gms.common.ConnectionResult, com.retroarch.browser.preferences.PreferenceActivity$PreferencesAdapter, com.retroarch.browser.coremanager.CoreManagerActivity$ViewPagerAdapter, javax.microedition.khronos.egl.EGLConfig, android.app.Dialog, PreferenceScreen, org.andretro.MotionEvent, InputGroup, org.andretro.input.view.Activity, android.view.KeyEvent, java.io.DataOutputStream, Doodads.Button, Bundle, android.net.Uri, android.support.v4.app.FragmentManager, android.widget.ListView, android.location.Location, com.retroarch.browser.dirfragment.DetectCoreDirectoryFragment$CoreSelectionAdapter, org.retroarch.browser.preferences.util.ConfigFile, android.view.View.OnKeyListener, com.retroarch.browser.mainmenu.MainMenuActivity, SurfaceTexture.OnFrameAvailableListener, org.andretro.DialogInterface, android.util.AttributeSet, org.andretro.input.view.ModuleInfo, org.retroarch.browser.LazyPopupMenu, InputMethodManager, org.andretro.input.view.Rect, org.andretro.GLSurfaceView, java.io.InputStream, org.w3c.dom.Element, android.content.pm.PackageManager, org.retroarch.browser.AdapterView, org.retroarch.browser.preferences.ConfigFile, org.andretro.browser.Bundle, ListView, org.andretro.input.view.InputGroup$Handler, com.retroarch.fileio.Option, org.andretro.system.CommandQueue$Callback, android.view.ViewParent, android.os.Bundle, java.io.PrintWriter, ModuleWrapper, com.retroarch.fileio.AdapterView, org.retroarch.browser.preferences.KeyBindPreference, java.util.Set, com.retroarch.browser.MainMenuActivity, org.andretro.system.AudioTrack, com.retroarch.browser.preferences.fragments.PreferenceActivity$PreferencesAdapter, android.view.inputmethod.InputMethodManager, Doodads.Set, org.retroarch.browser.preferences.fragments.PreferenceActivity$PreferencesAdapter, org.w3c.dom.Document, java.lang.Integer, int, javax.xml.xpath.XPath, org.retroarch.browser.ModuleWrapper, com.retroarch.browser.dirfragment.DetectCoreDirectoryFragment$CoreItem, org.andretro.browser.Drawable, android.preference.CheckBoxPreference, android.app.AlertDialog, org.andretro.settings.DialogInterface, com.retroarch.browser.coremanager.fragments.InstalledCoresFragment$OnCoreItemClickedListener, org.retroarch.browser.ContextMenu, SharedPreferences, InstalledCoreInfoItem, org.andretro.settings.Context, com.retroarch.browser.coremanager.fragments.AdapterView, java.net.URL, org.andretro.system.Activity, org.andretro.browser.ModuleInfo, org.libretro.LibRetro$AVInfo, HistoryWrapper, android.widget.Button, org.andretro.input.view.View, org.libretro.LibRetro$SystemInfo, java.lang.reflect.Field, android.preference.PreferenceManager, android.support.v7.app.ActionBar, android.widget.SeekBar, org.andretro.system.InputGroup, com.retroarch.browser.dirfragment.DetectCoreDirectoryFragment, org.andretro.browser.MenuItem, android.view.SurfaceHolder, android.view.ViewGroup, android.widget.AdapterView.OnItemLongClickListener, org.andretro.KeyEvent, java.util.Map$Entry, com.retroarch.browser.coremanager.fragments.InstalledCoresFragment$InstalledCoresAdapter, java.lang.StringBuilder, E, java.lang.String, org.retroarch.browser.LazyPopupMenu$OnMenuItemClickListener, android.view.ContextMenu.ContextMenuInfo, LibRetro.VideoFrame, com.retroarch.browser.coremanager.fragments.InstalledCoreInfoFragment, android.media.AudioTrack, org.andretro.browser.Activity, java.lang.Object, android.support.v4.view.ViewPager, com.retroarch.browser.IconAdapter, java.lang.Boolean, org.andretro.emulator.Context, View, android.view.LayoutInflater, java.io.BufferedOutputStream, short, com.retroarch.browser.ViewGroup, com.retroarch.browser.HistoryWrapper, PopupMenuAbstract.OnMenuItemClickListener, java.lang.Thread, org.retroarch.browser.MainMenuActivity, org.andretro.emulator.SharedPreferences, double, android.preference.PreferenceScreen, com.retroarch.browser.preferences.fragments.util.PreferenceManagerCompat$OnPreferenceTreeClickListener, android.content.SharedPreferences, com.retroarch.browser.IconAdapterItem, android.view.MenuInflater, android.support.v4.app.FragmentActivity, org.andretro.RetroDisplay, DownloadableCore, android.support.v4.app.Fragment, 
RetroArch/, OV2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, SuperrSonic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, natinusala, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, Jay, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, AridRayne, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, netux79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, Jan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, Yohann, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, Diablodiab, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
RetroArch/, gizmo98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
